序号,时间,开盘价,收盘价,当日最高,当日最低,当天成交量,当天成交额,振幅,涨跌幅,涨跌额,换手率
2198,2020-01-14,3120.67,3106.82,3127.17,3105.60,229973770,271542439936.00,0.69,-0.28,-8.75,0.59
2199,2020-01-15,3103.17,3090.04,3107.94,3082.04,202313024,232913444864.00,0.83,-0.54,-16.78,0.52
2200,2020-01-16,3095.73,3074.08,3096.37,3070.88,203375475,236843360256.00,0.82,-0.52,-15.96,0.52
2201,2020-01-17,3081.46,3075.50,3091.95,3067.25,190304300,242273046528.00,0.80,0.05,1.42,0.49
2202,2020-01-20,3082.11,3095.79,3096.31,3070.48,210493340,271122456576.00,0.84,0.66,20.29,0.54
2203,2020-01-21,3085.79,3052.14,3085.79,3051.23,234830738,286268096512.00,1.12,-1.41,-43.65,0.60
2204,2020-01-22,3038.49,3060.75,3069.25,3006.27,223852864,278456922112.00,2.06,0.28,8.61,0.58
2205,2020-01-23,3037.95,2976.53,3045.04,2955.35,272763233,327490359296.00,2.93,-2.75,-84.22,0.70
2206,2020-02-03,2716.70,2746.61,2766.58,2716.70,215912102,257019596800.00,1.68,-7.72,-229.92,0.56
2207,2020-02-04,2685.27,2783.29,2786.16,2685.27,364046200,374068465664.00,3.67,1.34,36.68,0.94
2208,2020-02-05,2792.37,2818.09,2842.74,2778.86,309761823,349184114688.00,2.30,1.25,34.80,0.80
2209,2020-02-06,2826.89,2866.51,2876.59,2807.61,316392143,358582591488.00,2.45,1.72,48.42,0.81
2210,2020-02-07,2858.93,2875.96,2875.96,2838.77,309479642,362384162816.00,1.30,0.33,9.45,0.80
2211,2020-02-10,2860.50,2890.49,2891.85,2851.05,294929784,341520400384.00,1.42,0.51,14.53,0.76
2212,2020-02-11,2894.54,2901.67,2913.82,2882.24,269168335,302956847104.00,1.09,0.39,11.18,0.69
2213,2020-02-12,2895.56,2926.90,2926.90,2892.42,248733430,297534418944.00,1.19,0.87,25.23,0.64
2214,2020-02-13,2927.14,2906.07,2935.41,2901.24,274804844,334526328832.00,1.17,-0.71,-20.83,0.71
2215,2020-02-14,2899.87,2917.01,2926.94,2899.57,250650627,308080369664.00,0.94,0.38,10.94,0.64
2216,2020-02-17,2924.99,2983.62,2983.64,2924.99,313198008,367014338560.00,2.01,2.28,66.61,0.81
2217,2020-02-18,2981.41,2984.97,2990.60,2960.78,311665912,374998560768.00,1.00,0.05,1.35,0.80
2218,2020-02-19,2979.52,2975.40,2998.27,2971.82,315141151,381331161088.00,0.89,-0.32,-9.57,0.81
2219,2020-02-20,2981.88,3030.15,3031.37,2968.45,345732882,413761363968.00,2.11,1.84,54.75,0.89
2220,2020-02-21,3022.25,3039.67,3058.90,3020.14,364557276,445062078464.00,1.28,0.31,9.52,0.94
2221,2020-02-24,3027.89,3031.23,3042.18,3007.36,370430044,451601362944.00,1.15,-0.28,-8.44,0.95
2222,2020-02-25,2982.07,3013.05,3016.95,2943.72,441622761,513128644608.00,2.42,-0.60,-18.18,1.14
2223,2020-02-26,2978.42,2987.93,3028.78,2974.94,469049551,495341449216.00,1.79,-0.83,-25.12,1.21
2224,2020-02-27,2992.49,2991.33,3009.46,2980.48,350523658,395955642368.00,0.97,0.11,3.40,0.90
2225,2020-02-28,2924.64,2880.30,2948.13,2878.54,401216914,432657776640.00,2.33,-3.71,-111.03,1.03
2226,2020-03-02,2899.31,2970.93,2982.51,2899.31,367333368,397244203008.00,2.89,3.15,90.63,0.94
2227,2020-03-03,3006.89,2992.90,3026.84,2976.62,410108047,447053680640.00,1.69,0.74,21.97,1.05
2228,2020-03-04,2981.81,3011.67,3012.00,2974.36,353338278,389893918720.00,1.26,0.63,18.77,0.91
2229,2020-03-05,3036.15,3071.68,3074.26,3022.93,445425807,482770472960.00,1.70,1.99,60.01,1.15
2230,2020-03-06,3039.94,3034.51,3052.44,3029.46,362061532,377388544000.00,0.75,-1.21,-37.17,0.93
2231,2020-03-09,2987.18,2943.29,2989.21,2940.71,414560737,438143856640.00,1.60,-3.01,-91.22,1.07
2232,2020-03-10,2918.93,2996.76,3000.30,2904.80,393296648,425017184256.00,3.24,1.82,53.47,1.01
2233,2020-03-11,3001.76,2968.52,3010.03,2968.52,352470971,378766618624.00,1.39,-0.94,-28.24,0.91
2234,2020-03-12,2936.02,2923.49,2944.47,2906.28,307778458,328209203200.00,1.29,-1.52,-45.03,0.79
2235,2020-03-13,2804.23,2887.43,2910.88,2799.98,366450437,393019666432.00,3.79,-1.23,-36.06,0.94
2236,2020-03-16,2897.30,2789.25,2898.03,2784.66,351878666,375627001856.00,3.93,-3.40,-98.18,0.90
2237,2020-03-17,2796.28,2779.64,2826.91,2715.22,306149678,323012820992.00,4.00,-0.34,-9.61,0.79
2238,2020-03-18,2792.32,2728.76,2815.87,2728.76,291159852,318611390464.00,3.13,-1.83,-50.88,0.75
2239,2020-03-19,2719.41,2702.13,2736.82,2646.80,302302748,330518007808.00,3.30,-0.98,-26.63,0.78
2240,2020-03-20,2727.02,2745.62,2751.90,2702.49,252019507,281583370240.00,1.83,1.61,43.49,0.65
2241,2020-03-23,2677.59,2660.17,2703.33,2656.50,249820250,268423241728.00,1.71,-3.11,-85.45,0.64
2242,2020-03-24,2703.02,2722.44,2723.41,2667.13,257021929,278999306240.00,2.12,2.34,62.27,0.66
2243,2020-03-25,2775.30,2781.59,2788.64,2757.80,273144466,293191204864.00,1.13,2.17,59.15,0.70
2244,2020-03-26,2761.90,2764.91,2788.50,2753.43,234084022,248279785472.00,1.26,-0.60,-16.68,0.60
2245,2020-03-27,2792.98,2772.20,2805.55,2771.76,240764065,253630726144.00,1.22,0.26,7.29,0.62
2246,2020-03-30,2739.72,2747.21,2759.10,2723.05,239706604,250687143936.00,1.30,-0.90,-24.99,0.62
2247,2020-03-31,2767.31,2750.30,2771.17,2743.12,218598674,224271060992.00,1.02,0.11,3.09,0.56
2248,2020-04-01,2743.54,2734.52,2773.36,2731.08,217253427,225624645632.00,1.54,-0.57,-15.78,0.56
2249,2020-04-02,2720.23,2780.64,2780.64,2719.90,217864599,233111576576.00,2.22,1.69,46.12,0.56
2250,2020-04-03,2773.58,2763.99,2780.59,2754.07,200837404,214062211072.00,0.95,-0.60,-16.65,0.52
2251,2020-04-07,2806.97,2820.76,2823.28,2801.84,270198185,286627794944.00,0.78,2.05,56.77,0.69
2252,2020-04-08,2805.92,2815.37,2823.21,2800.30,243515305,253159669760.00,0.81,-0.19,-5.39,0.63
2253,2020-04-09,2825.84,2825.90,2832.40,2820.43,238184842,247392989184.00,0.43,0.37,10.53,0.61
2254,2020-04-10,2827.19,2796.63,2833.01,2789.98,233454769,246376308736.00,1.52,-1.04,-29.27,0.60
2255,2020-04-13,2784.60,2783.05,2792.89,2774.08,177124554,184120283136.00,0.67,-0.49,-13.58,0.46
2256,2020-04-14,2794.80,2827.28,2827.30,2789.43,202696568,223605698560.00,1.36,1.59,44.23,0.52
2257,2020-04-15,2826.66,2811.17,2829.75,2808.70,205621146,231631630336.00,0.74,-0.57,-16.11,0.53
2258,2020-04-16,2798.43,2819.94,2823.34,2796.84,203003773,222432600064.00,0.94,0.31,8.77,0.52
2259,2020-04-17,2835.56,2838.49,2854.96,2830.02,245736750,280025227264.00,0.88,0.66,18.55,0.63
2260,2020-04-20,2840.41,2852.55,2852.99,2833.26,211847078,233759313920.00,0.70,0.50,14.06,0.54
2261,2020-04-21,2842.24,2827.01,2842.24,2808.02,233235871,248688586752.00,1.20,-0.90,-25.54,0.60
2262,2020-04-22,2814.07,2843.98,2843.98,2808.48,217320000,232796778496.00,1.26,0.60,16.97,0.56
2263,2020-04-23,2850.51,2838.50,2853.64,2835.90,248779036,262662041600.00,0.62,-0.19,-5.48,0.64
2264,2020-04-24,2834.94,2808.53,2834.94,2802.50,235185075,244122292224.00,1.14,-1.06,-29.97,0.60
2265,2020-04-27,2812.24,2815.49,2832.67,2802.96,210130980,225293705216.00,1.06,0.25,6.96,0.54
2266,2020-04-28,2819.99,2810.02,2821.75,2758.25,253872745,270534754304.00,2.26,-0.19,-5.47,0.65
2267,2020-04-29,2801.38,2822.44,2831.76,2800.74,202061806,222720221184.00,1.10,0.44,12.42,0.52
2268,2020-04-30,2832.38,2860.08,2865.59,2832.38,242455278,277440933888.00,1.18,1.33,37.64,0.62
2269,2020-05-06,2831.63,2878.14,2879.26,2830.65,249826616,303890030592.00,1.70,0.63,18.06,0.64
2270,2020-05-07,2876.47,2871.52,2882.02,2864.58,226736957,268607483904.00,0.61,-0.23,-6.62,0.58
2271,2020-05-08,2882.71,2895.34,2903.80,2879.20,226822075,276562718720.00,0.86,0.83,23.82,0.58
2272,2020-05-11,2901.57,2894.80,2914.28,2884.38,225120410,271930642432.00,1.03,-0.02,-0.54,0.58
2273,2020-05-12,2894.62,2891.56,2897.90,2871.23,197082985,238476218368.00,0.92,-0.11,-3.24,0.51
2274,2020-05-13,2882.96,2898.05,2900.26,2875.54,185061309,223866908672.00,0.85,0.22,6.49,0.48
2275,2020-05-14,2887.06,2870.34,2887.06,2869.18,197776202,237336973312.00,0.62,-0.96,-27.71,0.51
2276,2020-05-15,2880.71,2868.46,2884.22,2863.37,188983593,246878191616.00,0.73,-0.07,-1.88,0.49
2277,2020-05-18,2872.52,2875.42,2889.98,2862.27,226022881,289089597440.00,0.97,0.24,6.96,0.58
2278,2020-05-19,2897.69,2898.58,2900.22,2887.58,197222405,256277803008.00,0.44,0.81,23.16,0.51
2279,2020-05-20,2896.47,2883.74,2896.47,2876.18,210519985,269176553472.00,0.70,-0.51,-14.84,0.54
2280,2020-05-21,2890.72,2867.92,2891.52,2864.21,203532037,250569936896.00,0.95,-0.55,-15.82,0.52
2281,2020-05-22,2863.05,2813.77,2863.05,2808.02,209063713,245229604864.00,1.92,-1.89,-54.15,0.54
2282,2020-05-25,2816.24,2817.97,2821.50,2802.47,172885558,202115354624.00,0.68,0.15,4.20,0.44
2283,2020-05-26,2827.90,2846.55,2848.34,2825.90,174562368,207427833856.00,0.80,1.01,28.58,0.45
2284,2020-05-27,2847.32,2836.80,2849.00,2831.93,198149343,227934396416.00,0.60,-0.34,-9.75,0.51
2285,2020-05-28,2838.21,2846.22,2861.92,2820.15,207546020,239234260992.00,1.47,0.33,9.42,0.53
2286,2020-05-29,2835.58,2852.35,2855.38,2829.63,206792804,233798995968.00,0.90,0.22,6.13,0.53
2287,2020-06-01,2871.96,2915.43,2917.15,2871.96,260196050,307416215552.00,1.58,2.21,63.08,0.67
2288,2020-06-02,2916.32,2921.40,2926.36,2909.13,256108050,294402744320.00,0.59,0.20,5.97,0.66
2289,2020-06-03,2930.39,2923.37,2942.76,2922.66,255663980,300447817728.00,0.69,0.07,1.97,0.66
2290,2020-06-04,2931.84,2919.25,2932.97,2910.75,226605873,254345986048.00,0.76,-0.14,-4.12,0.58
2291,2020-06-05,2923.19,2930.80,2930.80,2909.12,217360673,253141143552.00,0.74,0.40,11.55,0.56
2292,2020-06-08,2941.98,2937.77,2950.07,2934.21,231124360,274611814400.00,0.54,0.24,6.97,0.59
2293,2020-06-09,2939.54,2956.11,2957.12,2932.94,209048586,251414695936.00,0.82,0.62,18.34,0.54
2294,2020-06-10,2951.28,2943.75,2951.33,2934.84,207925970,243968495616.00,0.56,-0.42,-12.36,0.53
2295,2020-06-11,2939.79,2920.90,2952.65,2912.19,233722947,289023254528.00,1.37,-0.78,-22.85,0.60
2296,2020-06-12,2876.80,2919.74,2930.26,2872.62,236008643,274321727488.00,1.97,-0.04,-1.16,0.61
2297,2020-06-15,2908.28,2890.03,2922.54,2890.03,243205046,293361557504.00,1.11,-1.02,-29.71,0.63
2298,2020-06-16,2912.83,2931.75,2931.78,2909.13,223313065,270948556800.00,0.78,1.44,41.72,0.57
2299,2020-06-17,2932.67,2935.87,2936.62,2919.04,234654392,278007111680.00,0.60,0.14,4.12,0.60
2300,2020-06-18,2929.88,2939.32,2942.90,2920.11,258691377,289367728128.00,0.78,0.12,3.45,0.67
2301,2020-06-19,2938.79,2967.63,2973.32,2935.82,264313961,319089106944.00,1.28,0.96,28.31,0.68
2302,2020-06-22,2966.90,2965.27,2983.44,2959.04,267883835,346028748800.00,0.82,-0.08,-2.36,0.69
2303,2020-06-23,2960.89,2970.62,2972.40,2949.85,225212209,305378770944.00,0.76,0.18,5.35,0.58
2304,2020-06-24,2972.98,2979.55,2982.94,2971.22,213200732,297008783360.00,0.39,0.30,8.93,0.55
2305,2020-06-29,2973.08,2961.52,2977.91,2951.77,220622730,293886017536.00,0.88,-0.61,-18.03,0.57
2306,2020-06-30,2965.11,2984.67,2990.83,2965.11,214957215,297312329728.00,0.87,0.78,23.15,0.55
2307,2020-07-01,2991.18,3025.98,3026.19,2984.98,273313139,369883803648.00,1.38,1.38,41.31,0.70
2308,2020-07-02,3023.72,3090.57,3092.44,3021.67,391127995,478216482816.00,2.34,2.13,64.59,1.01
2309,2020-07-03,3104.00,3152.81,3152.81,3104.00,458793851,535489335296.00,1.58,2.01,62.24,1.18
2310,2020-07-06,3187.84,3332.88,3337.27,3187.84,643878907,724153675776.00,4.74,5.71,180.07,1.66
2311,2020-07-07,3380.95,3345.34,3407.08,3336.24,657840159,793638371328.00,2.13,0.37,12.46,1.69
2312,2020-07-08,3337.55,3403.44,3421.53,3327.71,587081684,696807632896.00,2.80,1.74,58.10,1.51
2313,2020-07-09,3403.48,3450.59,3456.97,3393.64,620001823,751406829568.00,1.86,1.39,47.15,1.59
2314,2020-07-10,3418.93,3383.32,3433.11,3372.51,556120010,703197548544.00,1.76,-1.95,-67.27,1.43
2315,2020-07-13,3379.39,3443.29,3458.79,3369.04,558006876,717397053440.00,2.65,1.77,59.97,1.43
2316,2020-07-14,3435.02,3414.62,3451.22,3366.08,543211492,707327004672.00,2.47,-0.83,-28.67,1.40
2317,2020-07-15,3422.08,3361.30,3432.45,3345.75,492030543,674727411712.00,2.54,-1.56,-53.32,1.27
2318,2020-07-16,3356.36,3210.10,3373.53,3209.73,490613123,679468339200.00,4.87,-4.50,-151.20,1.26
2319,2020-07-17,3214.40,3214.13,3252.78,3181.27,359652413,486536118272.00,2.23,0.13,4.03,0.92
2320,2020-07-20,3243.91,3314.15,3314.15,3220.68,418555305,544045658112.00,2.91,3.11,100.02,1.08
2321,2020-07-21,3330.55,3320.89,3336.68,3300.57,359252029,488862179328.00,1.09,0.20,6.74,0.92
2322,2020-07-22,3315.18,3333.16,3381.98,3311.79,393335334,540577042432.00,2.11,0.37,12.27,1.01
2323,2020-07-23,3306.15,3325.11,3336.30,3257.83,407042499,546887090176.00,2.35,-0.24,-8.05,1.05
2324,2020-07-24,3310.64,3196.77,3319.13,3184.96,427054026,584311865344.00,4.04,-3.86,-128.34,1.10
2325,2020-07-27,3210.39,3205.23,3221.98,3174.66,299319022,402231918592.00,1.48,0.26,8.46,0.77
2326,2020-07-28,3226.13,3227.96,3245.30,3208.49,289377861,389873696768.00,1.15,0.71,22.73,0.74
2327,2020-07-29,3221.99,3294.55,3294.55,3209.99,324924063,453094400000.00,2.62,2.06,66.59,0.84
2328,2020-07-30,3299.57,3286.82,3312.45,3282.16,340704120,476974006272.00,0.92,-0.23,-7.73,0.88
2329,2020-07-31,3280.80,3310.01,3333.79,3261.61,353758979,495778041856.00,2.20,0.71,23.19,0.91
2330,2020-08-03,3332.18,3367.97,3368.10,3327.68,407460867,572430761984.00,1.22,1.75,57.96,1.05
2331,2020-08-04,3376.44,3371.69,3391.07,3352.50,442328550,604942143488.00,1.15,0.11,3.72,1.14
2332,2020-08-05,3363.33,3377.56,3383.64,3333.88,385823027,526515056640.00,1.48,0.17,5.87,0.99
2333,2020-08-06,3380.76,3386.46,3392.70,3334.33,415302510,570488246272.00,1.73,0.26,8.90,1.07
2334,2020-08-07,3370.59,3354.04,3374.13,3307.71,403929633,561435648000.00,1.96,-0.96,-32.42,1.04
2335,2020-08-10,3341.53,3379.25,3399.93,3335.04,381379630,527083945984.00,1.93,0.75,25.21,0.98
2336,2020-08-11,3379.49,3340.29,3409.06,3336.09,400452705,514020765696.00,2.16,-1.15,-38.96,1.03
2337,2020-08-12,3327.49,3319.27,3335.73,3263.27,378328960,480731246592.00,2.17,-0.63,-21.02,0.97
2338,2020-08-13,3328.18,3320.73,3338.15,3309.46,324291279,387162288128.00,0.86,0.04,1.46,0.83
2339,2020-08-14,3315.67,3360.10,3362.03,3302.74,305998377,367467421696.00,1.79,1.19,39.37,0.79
2340,2020-08-17,3373.90,3438.80,3450.90,3369.37,434598259,537425076224.00,2.43,2.34,78.70,1.12
2341,2020-08-18,3441.93,3451.09,3456.72,3432.64,380729275,493052153856.00,0.70,0.36,12.29,0.98
2342,2020-08-19,3444.56,3408.13,3454.46,3406.16,405722214,498262159360.00,1.40,-1.24,-42.96,1.04
2343,2020-08-20,3385.96,3363.90,3394.56,3352.78,335600983,401815552000.00,1.23,-1.30,-44.23,0.86
2344,2020-08-21,3380.23,3380.68,3393.92,3358.00,287488340,361281753088.00,1.07,0.50,16.78,0.74
2345,2020-08-24,3391.11,3385.64,3396.57,3368.03,266227840,345683378176.00,0.84,0.15,4.96,0.68
2346,2020-08-25,3392.88,3373.58,3408.87,3364.16,277113421,355997790208.00,1.32,-0.36,-12.06,0.71
2347,2020-08-26,3371.81,3329.74,3382.60,3320.14,294451036,381928906752.00,1.85,-1.30,-43.84,0.76
2348,2020-08-27,3333.49,3350.11,3351.83,3312.99,237099354,317153390592.00,1.17,0.61,20.37,0.61
2349,2020-08-28,3346.29,3403.81,3405.88,3339.65,271325550,379367047168.00,1.98,1.60,53.70,0.70
2350,2020-08-31,3416.55,3395.68,3442.74,3395.47,323473889,436930125824.00,1.39,-0.24,-8.13,0.83
2351,2020-09-01,3389.74,3410.61,3410.61,3381.71,246999250,326850957312.00,0.85,0.44,14.93,0.64
2352,2020-09-02,3420.47,3404.80,3421.40,3377.21,261546319,345638981632.00,1.30,-0.17,-5.81,0.67
2353,2020-09-03,3404.03,3384.98,3425.63,3374.26,255346278,350706565120.00,1.51,-0.58,-19.82,0.66
2354,2020-09-04,3336.41,3355.37,3360.11,3328.55,221636549,308179656704.00,0.93,-0.87,-29.61,0.57
2355,2020-09-07,3349.92,3292.59,3368.24,3285.63,260616568,357726466048.00,2.46,-1.87,-62.78,0.67
2356,2020-09-08,3301.22,3316.42,3324.39,3276.44,271066278,320229900288.00,1.46,0.72,23.83,0.70
2357,2020-09-09,3281.00,3254.63,3289.61,3238.56,351509747,341054533632.00,1.54,-1.86,-61.79,0.90
2358,2020-09-10,3282.23,3234.82,3285.47,3227.64,312472804,309676744704.00,1.78,-0.61,-19.81,0.80
2359,2020-09-11,3225.78,3260.35,3262.50,3220.54,221698831,254844993536.00,1.30,0.79,25.53,0.57
2360,2020-09-14,3275.92,3278.81,3283.53,3261.15,213924137,269219917824.00,0.69,0.57,18.46,0.55
2361,2020-09-15,3277.13,3295.68,3297.69,3263.75,197684401,251763867648.00,1.04,0.51,16.87,0.51
2362,2020-09-16,3293.17,3283.92,3302.46,3271.08,200443364,242270892032.00,0.95,-0.36,-11.76,0.52
2363,2020-09-17,3277.32,3270.44,3290.41,3248.50,202931973,279311052800.00,1.28,-0.41,-13.48,0.52
2364,2020-09-18,3270.91,3338.09,3338.32,3268.53,256260787,337025892352.00,2.13,2.07,67.65,0.66
2365,2020-09-21,3348.90,3316.94,3350.59,3313.07,216503094,287691309056.00,1.12,-0.63,-21.15,0.56
2366,2020-09-22,3290.67,3274.30,3320.23,3265.70,214015066,269113294848.00,1.64,-1.29,-42.64,0.55
2367,2020-09-23,3278.84,3279.71,3289.76,3264.89,169178068,240742428672.00,0.76,0.17,5.41,0.44
2368,2020-09-24,3262.88,3223.18,3265.35,3221.24,206736010,258259918848.00,1.34,-1.72,-56.53,0.53
2369,2020-09-25,3234.37,3219.42,3239.47,3208.03,164822418,220674478080.00,0.98,-0.12,-3.76,0.42
2370,2020-09-28,3224.98,3217.53,3238.18,3210.89,155982784,209672388608.00,0.85,-0.06,-1.89,0.40
2371,2020-09-29,3231.86,3224.36,3242.79,3219.79,151349870,207307812864.00,0.71,0.21,6.83,0.39
2372,2020-09-30,3232.71,3218.05,3244.91,3202.34,153504458,205762859008.00,1.32,-0.20,-6.31,0.39
2373,2020-10-09,3262.61,3272.08,3280.51,3260.19,188325647,264171044864.00,0.63,1.68,54.03,0.48
2374,2020-10-12,3287.33,3358.47,3359.15,3286.11,259622408,355700113408.00,2.23,2.64,86.39,0.67
2375,2020-10-13,3353.12,3359.75,3361.83,3334.50,204926103,288505839616.00,0.81,0.04,1.28,0.53
2376,2020-10-14,3353.62,3340.78,3353.62,3332.96,198659382,281159983104.00,0.61,-0.56,-18.97,0.51
2377,2020-10-15,3342.92,3332.18,3354.58,3330.00,191031283,263848673280.00,0.74,-0.26,-8.60,0.49
2378,2020-10-16,3334.46,3336.36,3348.95,3319.11,194295421,253448028160.00,0.90,0.13,4.18,0.50
2379,2020-10-19,3351.10,3312.67,3371.09,3307.84,212303539,283882790912.00,1.90,-0.71,-23.69,0.55
2380,2020-10-20,3307.15,3328.10,3328.10,3293.77,165084762,227823366144.00,1.04,0.47,15.43,0.42
2381,2020-10-21,3332.15,3325.02,3332.15,3304.17,177632115,246848139264.00,0.84,-0.09,-3.08,0.46
2382,2020-10-22,3315.82,3312.50,3320.88,3281.37,165949988,236428247040.00,1.19,-0.38,-12.52,0.43
2383,2020-10-23,3308.16,3278.00,3326.05,3276.62,174208983,249912885248.00,1.49,-1.04,-34.50,0.45
2384,2020-10-26,3258.70,3251.12,3264.45,3226.60,167731794,235462467584.00,1.15,-0.82,-26.88,0.43
2385,2020-10-27,3240.74,3254.32,3258.34,3235.54,149115566,217487421440.00,0.70,0.10,3.20,0.38
2386,2020-10-28,3256.22,3269.24,3275.87,3238.38,173181965,256213458944.00,1.15,0.46,14.92,0.45
2387,2020-10-29,3235.76,3272.73,3289.77,3231.12,184703588,278605664256.00,1.79,0.11,3.49,0.47
2388,2020-10-30,3278.63,3224.53,3279.86,3219.42,230188803,328917241856.00,1.85,-1.47,-48.20,0.59
2389,2020-11-02,3228.72,3225.12,3242.80,3209.91,226779136,325321867264.00,1.02,0.02,0.59,0.58
2390,2020-11-03,3239.81,3271.07,3278.38,3237.85,215297864,303730147328.00,1.26,1.42,45.95,0.55
2391,2020-11-04,3273.43,3277.44,3286.62,3254.11,188514127,270723846144.00,0.99,0.19,6.37,0.48
2392,2020-11-05,3305.58,3320.13,3320.41,3291.60,226801462,316292710400.00,0.88,1.30,42.69,0.58
2393,2020-11-06,3326.46,3312.16,3326.46,3292.15,234864133,325485056000.00,1.03,-0.24,-7.97,0.60
2394,2020-11-09,3329.43,3373.73,3380.82,3329.43,310219771,429948923904.00,1.55,1.86,61.57,0.80
2395,2020-11-10,3387.62,3360.15,3387.62,3346.17,278701112,390008393728.00,1.23,-0.40,-13.58,0.72
2396,2020-11-11,3354.02,3342.20,3365.84,3339.04,271204654,355802066944.00,0.80,-0.53,-17.95,0.70
2397,2020-11-12,3344.46,3338.68,3350.28,3329.49,216501309,286927437824.00,0.62,-0.11,-3.52,0.56
2398,2020-11-13,3327.23,3310.10,3327.23,3291.64,227898363,301527965696.00,1.07,-0.86,-28.58,0.59
2399,2020-11-16,3325.62,3346.97,3346.97,3313.65,279593761,333750599680.00,1.01,1.11,36.87,0.72
2400,2020-11-17,3347.15,3339.90,3347.70,3323.95,283632479,353623371776.00,0.71,-0.21,-7.07,0.73
2401,2020-11-18,3337.33,3347.30,3358.89,3333.99,287531259,358745366528.00,0.75,0.22,7.40,0.74
2402,2020-11-19,3339.09,3363.09,3367.33,3330.45,253262991,319520194560.00,1.10,0.47,15.79,0.65
2403,2020-11-20,3359.60,3377.73,3380.15,3356.31,261271219,312659787776.00,0.71,0.44,14.64,0.67
2404,2020-11-23,3384.10,3414.49,3431.65,3377.99,373872046,431504375808.00,1.59,1.09,36.76,0.96
2405,2020-11-24,3407.41,3402.82,3413.93,3396.24,300994145,359505805312.00,0.52,-0.34,-11.67,0.77
2406,2020-11-25,3417.52,3362.33,3423.49,3362.33,322110208,383477784576.00,1.80,-1.19,-40.49,0.83
2407,2020-11-26,3360.06,3369.73,3371.45,3344.28,255886822,317308633088.00,0.81,0.22,7.40,0.66
2408,2020-11-27,3373.84,3408.31,3408.31,3364.49,280649894,326069547008.00,1.30,1.14,38.58,0.72
2409,2020-11-30,3418.16,3391.76,3456.74,3391.76,384989967,454500573184.00,1.91,-0.49,-16.55,0.99
2410,2020-12-01,3388.99,3451.94,3457.64,3386.91,316188979,385250750464.00,2.09,1.77,60.18,0.81
2411,2020-12-02,3453.52,3449.38,3465.73,3435.87,312811113,383340847104.00,0.87,-0.07,-2.56,0.80
2412,2020-12-03,3448.54,3442.14,3452.16,3428.80,298459930,352422285312.00,0.68,-0.21,-7.24,0.77
2413,2020-12-04,3436.73,3444.58,3448.40,3417.05,256276705,329393209344.00,0.91,0.07,2.44,0.66
2414,2020-12-07,3446.65,3416.60,3449.58,3414.31,254522509,336836800512.00,1.02,-0.81,-27.98,0.65
2415,2020-12-08,3417.69,3410.18,3428.66,3403.03,226907328,304635035648.00,0.75,-0.19,-6.42,0.58
2416,2020-12-09,3416.08,3371.96,3422.54,3371.92,260747425,339317805056.00,1.48,-1.12,-38.22,0.67
2417,2020-12-10,3365.73,3373.28,3384.89,3357.75,247308303,321616355328.00,0.80,0.04,1.32,0.64
2418,2020-12-11,3381.01,3347.19,3383.18,3325.17,298617157,379848802304.00,1.72,-0.77,-26.09,0.77
2419,2020-12-14,3349.53,3369.12,3371.13,3338.63,239807926,316229132288.00,0.97,0.66,21.93,0.62
2420,2020-12-15,3366.58,3367.23,3373.56,3348.42,225667402,315289743360.00,0.75,-0.06,-1.89,0.58
2421,2020-12-16,3371.26,3366.98,3378.66,3359.17,220813975,308823384064.00,0.58,-0.01,-0.25,0.57
2422,2020-12-17,3367.28,3404.87,3406.15,3354.01,275463631,364740476928.00,1.55,1.13,37.89,0.71
2423,2020-12-18,3400.49,3394.90,3413.81,3382.75,280992640,354027376640.00,0.91,-0.29,-9.97,0.72
2424,2020-12-21,3394.39,3420.57,3423.61,3381.12,283759795,383898951680.00,1.25,0.76,25.67,0.73
2425,2020-12-22,3410.97,3356.78,3415.75,3353.86,323037655,432199557120.00,1.81,-1.86,-63.79,0.83
2426,2020-12-23,3362.47,3382.32,3394.21,3360.20,299523528,413254778880.00,1.01,0.76,25.54,0.77
2427,2020-12-24,3382.19,3363.11,3394.07,3354.02,275044449,363321143296.00,1.18,-0.57,-19.21,0.71
2428,2020-12-25,3351.79,3396.56,3397.01,3348.35,294546895,359094444032.00,1.45,0.99,33.45,0.76
